Year,Month,Day,Hour,Minute, DeltaT (min),airTemperature,relativeHumidity,solarIrradiance,windSpeed,windDirection
2016,5,3,4,32,37712,9,98,0,2.16,123.6
2016,5,3,4,33,37713,8.9,98,0,2.34,112.5
2016,5,3,4,34,37714,8.8,98,0,2.38,121.3
2016,5,3,4,35,37715,8.8,98.1,0,1.98,114.4
2016,5,3,4,36,37716,8.8,98.1,0,2.05,125.8
2016,5,3,4,37,37717,8.8,98.1,0,1.8,122.8
2016,5,3,4,38,37718,8.7,98.1,0,1.37,112.7
2016,5,3,4,39,37719,8.7,98.1,0,1.26,134.3
2016,5,3,4,40,37720,8.6,98.1,0,0.86,151.4
2016,5,3,4,41,37721,8.6,98.1,0,1.62,165
2016,5,3,4,42,37722,8.4,98.1,0,1.26,176.2
2016,5,3,4,43,37723,8.3,98,0,1.22,185.1
2016,5,3,4,44,37724,8.3,98.1,0,0.97,155.2
2016,5,3,4,45,37725,8.3,98.1,0,0.9,176.3
2016,5,3,4,46,37726,8.5,98.3,0,0.9,166.2
2016,5,3,4,47,37727,8.6,98.3,0,0.72,180
2016,5,3,4,48,37728,8.7,98.4,0,0.83,210.8
2016,5,3,4,49,37729,8.9,98.5,0,1.33,237.9
2016,5,3,4,50,37730,9,98.5,0,0.83,232.2
2016,5,3,4,51,37731,9,98.4,0,1.33,244
2016,5,3,4,52,37732,8.8,98.4,0,3.92,326.6
2016,5,3,4,53,37733,9,98.5,0,2.88,322.9
2016,5,3,4,54,37734,9,98.5,0,2.09,315.4
2016,5,3,4,55,37735,9.2,98.5,0,3.13,314.4
2016,5,3,4,56,37736,9.3,98.5,0,2.66,311
2016,5,3,4,57,37737,9.3,98.5,0,3.28,307.7
2016,5,3,4,58,37738,9.4,98.5,0,2.77,310.8
2016,5,3,4,59,37739,9.5,98.5,0,2.99,305.2
2016,5,3,5,0,37740,9.5,98.5,0,2.66,302.2
2016,5,3,5,1,37741,9.5,98.5,0,2.34,307.7
2016,5,3,5,2,37742,9.6,98.5,0,2.34,296.1
2016,5,3,5,3,37743,9.6,98.5,0,2.2,285.9
2016,5,3,5,4,37744,9.4,98.5,0,2.2,283.1
2016,5,3,5,5,37745,9.5,98.7,0,2.38,278
2016,5,3,5,6,37746,9.6,98.6,0,2.77,271.6
2016,5,3,5,7,37747,9.5,98.5,0,2.77,257.9
2016,5,3,5,8,37748,8.9,98.2,0,2.56,257
2016,5,3,5,9,37749,8.7,98.3,0,3.17,256.3
2016,5,3,5,10,37750,8.5,98.2,0,3.46,259.7
2016,5,3,5,11,37751,8.5,98.3,0,3.78,262.5
2016,5,3,5,12,37752,8.5,98.3,0,3.92,262.1
2016,5,3,5,13,37753,8.5,98.4,0,4.32,265
2016,5,3,5,14,37754,8.7,98.5,0,4.68,271.9
2016,5,3,5,15,37755,8.8,98.5,0,4.9,271.8
2016,5,3,5,16,37756,8.8,98.5,0,5.33,270
2016,5,3,5,17,37757,8.6,98.4,0,5.22,266.1
2016,5,3,5,18,37758,8.4,98.3,0,4.46,259.6
2016,5,3,5,19,37759,8.3,98.4,0,4.72,259.1
2016,5,3,5,20,37760,8.3,98.4,0,4.21,249.3
2016,5,3,5,21,37761,8.3,98.5,0,3.67,246.1
2016,5,3,5,22,37762,8.3,98.5,0,4.25,247.2
2016,5,3,5,23,37763,8.3,98.5,0,4.43,247.3
2016,5,3,5,24,37764,8.4,98.5,0,5.08,248.6
2016,5,3,5,25,37765,8.5,98.6,0,4.61,244.5
2016,5,3,5,26,37766,8.6,98.6,0,4.1,238.9
2016,5,3,5,27,37767,8.8,98.7,0,4.07,235.3
2016,5,3,5,28,37768,8.9,98.7,0,3.78,237.9
2016,5,3,5,29,37769,8.9,98.7,0,4.18,245.3
2016,5,3,5,30,37770,8.9,98.7,0,4.36,251.8
2016,5,3,5,31,37771,9,98.7,0,4,253.5
2016,5,3,5,32,37772,9,98.7,0,4.03,262.3
2016,5,3,5,33,37773,9,98.7,0,4.14,266.5
2016,5,3,5,34,37774,9,98.7,0,4.25,270
2016,5,3,5,35,37775,9,98.7,0,3.67,269.9
2016,5,3,5,36,37776,8.9,98.6,0,3.96,267.9
2016,5,3,5,37,37777,8.9,98.6,0,3.56,263.5
2016,5,3,5,38,37778,8.9,98.6,0,3.71,258.3
2016,5,3,5,39,37779,8.8,98.5,0,3.96,258.8
2016,5,3,5,40,37780,8.4,98.3,0,1.66,221.1
2016,5,3,5,41,37781,8.3,98.3,0,1.3,205.2
2016,5,3,5,42,37782,8.1,98.3,0,2.2,205.8
2016,5,3,5,43,37783,8,98.3,0,1.69,204
2016,5,3,5,44,37784,7.7,98.3,0,1.12,254.4
2016,5,3,5,45,37785,7.7,98.3,0,1.51,245.9
2016,5,3,5,46,37786,7.6,98.3,0,1.98,266
2016,5,3,5,47,37787,7.6,98.4,0,1.15,260.3
2016,5,3,5,48,37788,7.5,98.3,0,0.9,298
2016,5,3,5,49,37789,7.5,98.4,0,2.05,292
2016,5,3,5,50,37790,7.6,98.5,0,2.92,275.6
2016,5,3,5,51,37791,8,98.7,0,4.25,278.2
2016,5,3,5,52,37792,8.3,98.7,0,4.28,282.1
2016,5,3,5,53,37793,8.4,98.7,0,4.68,276
2016,5,3,5,54,37794,8.6,98.7,0,4.54,273.1
2016,5,3,5,55,37795,8.6,98.7,0,4.82,281.5
2016,5,3,5,56,37796,8.5,98.7,0,2.59,274.1
2016,5,3,5,57,37797,8.3,98.7,0,1.8,274.5
2016,5,3,5,58,37798,8.3,98.7,0,2.77,282.4
2016,5,3,5,59,37799,8.3,98.7,0,1.58,280.8
2016,5,3,6,0,37800,8.3,98.6,0,1.08,309.6
2016,5,3,6,1,37801,8.2,98.6,0,1.58,252.1
2016,5,3,6,2,37802,8.1,98.6,0,1.33,270.6
2016,5,3,6,3,37803,8,98.6,0,1.26,253.5
2016,5,3,6,4,37804,7.8,98.5,0,1.51,244.1
2016,5,3,6,5,37805,7.7,98.5,0,1.55,245.3
2016,5,3,6,6,37806,7.6,98.4,0,1.26,250.1
2016,5,3,6,7,37807,7.4,98.4,0,1.08,223.3
2016,5,3,6,8,37808,7.4,98.5,0,0.68,171.9
2016,5,3,6,9,37809,7.2,98.4,0,0.68,90.6
2016,5,3,6,10,37810,7.2,98.5,0,1.12,93.5
2016,5,3,6,11,37811,7.2,98.5,0,1.76,56.1
2016,5,3,6,12,37812,7.2,98.5,0,1.51,43.5
2016,5,3,6,13,37813,7.5,98.7,0,1.55,38.3
2016,5,3,6,14,37814,7.6,98.8,1,2.2,29.1
2016,5,3,6,15,37815,8,98.8,1,1.73,43.2
2016,5,3,6,16,37816,8.1,98.8,1,1.98,63.3
2016,5,3,6,17,37817,8.1,98.8,1,2.59,34
2016,5,3,6,18,37818,8.2,98.8,1,2.34,43.4
2016,5,3,6,19,37819,8.2,98.8,1,1.94,22.2
2016,5,3,6,20,37820,8.3,98.9,1,1.26,29.6
2016,5,3,6,21,37821,8.5,98.9,1,1.19,357.3
2016,5,3,6,22,37822,8.4,98.8,0,1.3,18.7
2016,5,3,6,23,37823,8.4,98.8,0,2.02,16.1
2016,5,3,6,24,37824,8.5,98.9,0,2.34,24.3
2016,5,3,6,25,37825,8.8,98.9,1,1.51,336.8
2016,5,3,6,26,37826,8.8,98.9,1,1.04,354.6
2016,5,3,6,27,37827,8.9,98.8,1,1.51,18.2
2016,5,3,6,28,37828,8.8,98.8,1,2.05,43.1
2016,5,3,6,29,37829,9,98.8,1,2.16,47.5
2016,5,3,6,30,37830,9,98.9,1,2.02,44.8
2016,5,3,6,31,37831,9.2,98.9,1,1.3,26.8
2016,5,3,6,32,37832,9.3,98.8,1,1.73,1.9
2016,5,3,6,33,37833,9.3,98.8,1,1.8,21.4
2016,5,3,6,34,37834,9.4,98.9,1,2.05,358.5
2016,5,3,6,35,37835,9.5,98.9,1,1.94,336.7
2016,5,3,6,36,37836,9.6,98.9,1,1.55,340.9
2016,5,3,6,37,37837,9.7,98.8,1,1.26,353.2
2016,5,3,6,38,37838,9.7,98.8,1,1.37,291.2
2016,5,3,6,39,37839,9.7,98.8,1,1.69,326.2
2016,5,3,6,40,37840,9.9,98.8,1,2.59,275.8
2016,5,3,6,41,37841,10,98.8,1,1.3,252.3
2016,5,3,6,42,37842,10,98.7,1,1.12,261.3
2016,5,3,6,43,37843,10,98.7,1,0.94,215.3
2016,5,3,6,44,37844,10.1,98.8,1,0.9,221.7
2016,5,3,6,45,37845,10,98.7,1,0.83,195.7
2016,5,3,6,46,37846,10,98.7,1,0.54,336.9
2016,5,3,6,47,37847,10,98.8,1,0.61,324
2016,5,3,6,48,37848,10,98.7,2,1.44,332.5
2016,5,3,6,49,37849,10,98.7,2,1.48,330.2
2016,5,3,6,50,37850,9.8,98.7,2,2.02,21.7
2016,5,3,6,51,37851,9.8,98.7,3,2.2,16
2016,5,3,6,52,37852,9.9,98.7,3,2.48,21.6
2016,5,3,6,53,37853,10,98.7,5,1.98,8.4
2016,5,3,6,54,37854,10,98.7,6,2.56,14.9
2016,5,3,6,55,37855,9.9,98.7,6,2.45,40.2
2016,5,3,6,56,37856,9.9,98.7,6,2.23,37.2
2016,5,3,6,57,37857,9.9,98.7,7,1.94,36.8
2016,5,3,6,58,37858,9.8,98.7,8,2.02,27
2016,5,3,6,59,37859,9.7,98.7,9,0.86,339.2
2016,5,3,7,0,37860,9.6,98.6,11,1.51,4.5
2016,5,3,7,1,37861,9.5,98.7,11,1.04,52.9
2016,5,3,7,2,37862,9.7,98.7,11,2.02,69.4
2016,5,3,7,3,37863,9.7,98.7,12,1.66,83
2016,5,3,7,4,37864,9.7,98.7,13,1.26,122.9
2016,5,3,7,5,37865,9.8,98.7,13,1.84,142
2016,5,3,7,6,37866,9.7,98.7,14,1.19,170
2016,5,3,7,7,37867,9.7,98.7,14,1.33,233.6
2016,5,3,7,8,37868,9.6,98.7,14,2.09,207.1
2016,5,3,7,9,37869,9.8,98.7,16,2.05,245.4
2016,5,3,7,10,37870,9.9,98.7,26,2.09,246.7
2016,5,3,7,11,37871,10,98.7,36,2.27,250.3
2016,5,3,7,12,37872,10.1,98.7,40,1.87,242.2
2016,5,3,7,13,37873,10.2,98.8,43,2.56,219.4
2016,5,3,7,14,37874,10.3,98.8,47,1.51,212.7
2016,5,3,7,15,37875,10.3,98.8,49,1.87,203.9
2016,5,3,7,16,37876,10.2,98.7,51,2.45,133.6
2016,5,3,7,17,37877,9.7,98.5,57,3.49,97.4
2016,5,3,7,18,37878,9.5,98.5,61,2.88,115.9
2016,5,3,7,19,37879,9.4,98.5,64,3.02,120.4
2016,5,3,7,20,37880,9.5,98.5,65,2.45,137.9
2016,5,3,7,21,37881,9.5,98.6,74,1.76,161.5
2016,5,3,7,22,37882,9.7,98.7,84,2.48,132.8
2016,5,3,7,23,37883,9.8,98.7,93,1.48,136.3
2016,5,3,7,24,37884,9.9,98.7,100,1.08,85.4
2016,5,3,7,25,37885,10.1,98.8,105,0.65,68.7
2016,5,3,7,26,37886,10.1,98.7,111,1.22,110.3
2016,5,3,7,27,37887,10,98.7,116,1.84,117.1
2016,5,3,7,28,37888,10.1,98.7,128,1.66,92.4
2016,5,3,7,29,37889,10.1,98.7,136,1.55,87.6
2016,5,3,7,30,37890,10.2,98.7,145,1.3,142.3
2016,5,3,7,31,37891,10.2,98.7,154,1.8,102.8
2016,5,3,7,32,37892,10.2,98.7,161,1.98,116
2016,5,3,7,33,37893,10.2,98.7,170,2.05,118.4
2016,5,3,7,34,37894,10.3,98.8,178,2.52,106.3
2016,5,3,7,35,37895,10.4,98.8,187,2.41,105.4
2016,5,3,7,36,37896,10.5,98.8,197,1.55,111.2
2016,5,3,7,37,37897,10.6,98.8,203,1.33,121.9
2016,5,3,7,38,37898,10.7,98.9,209,1.62,120.2
2016,5,3,7,39,37899,10.7,98.8,215,1.76,118.6
2016,5,3,7,40,37900,10.8,98.9,219,1.62,113.1
2016,5,3,7,41,37901,10.8,98.8,226,2.48,109.8
2016,5,3,7,42,37902,10.8,98.8,233,1.84,112.1
2016,5,3,7,43,37903,10.9,98.9,241,1.48,111.4
2016,5,3,7,44,37904,11,98.9,247,1.73,112
2016,5,3,7,45,37905,11.1,98.8,253,2.7,187.7
2016,5,3,7,46,37906,11.3,98.9,258,2.41,199.9
2016,5,3,7,47,37907,11.5,99,261,6.19,217.2
2016,5,3,7,48,37908,11.7,99,265,9.54,220.8
2016,5,3,7,49,37909,11.7,99,270,10.76,222.2
2016,5,3,7,50,37910,11.8,99,273,9.32,215.3
2016,5,3,7,51,37911,11.9,98.9,276,8.28,216.6
2016,5,3,7,52,37912,11.9,99,277,7.88,211.2
2016,5,3,7,53,37913,11.9,98.9,279,10.58,212.7
2016,5,3,7,54,37914,11.9,98.9,277,10.48,209.3
2016,5,3,7,55,37915,12,98.9,278,7.96,219.6
2016,5,3,7,56,37916,12.1,98.9,278,9.29,201.7
2016,5,3,7,57,37917,12.1,98.9,279,8.21,216.3
2016,5,3,7,58,37918,12.1,98.9,266,9.61,217.6
2016,5,3,7,59,37919,12.2,98.9,263,8.39,213.2
2016,5,3,8,0,37920,12.1,98.8,239,8.86,214.1
2016,5,3,8,1,37921,12.3,98.9,215,6.91,194.7
2016,5,3,8,2,37922,12.3,98.9,208,8.17,193.2
2016,5,3,8,3,37923,12.3,98.8,178,8.6,187.2
2016,5,3,8,4,37924,12.3,98.7,169,8.1,205.2
2016,5,3,8,5,37925,12.2,98.7,169,10.15,193.1
2016,5,3,8,6,37926,12.2,98.7,178,8.78,198.9
2016,5,3,8,7,37927,12.3,98.7,155,8.57,202.5
2016,5,3,8,8,37928,12.2,98.7,151,7.49,209.3
2016,5,3,8,9,37929,12.3,98.7,137,7.2,205.5
2016,5,3,8,10,37930,12.3,98.7,141,9.25,212.9
2016,5,3,8,11,37931,12.3,98.7,154,7.16,205.4
2016,5,3,8,12,37932,12.4,98.7,128,9.11,209.7
2016,5,3,8,13,37933,12.3,98.6,129,8.32,209.3
2016,5,3,8,14,37934,12.3,98.5,127,10.08,200.9
2016,5,3,8,15,37935,12.3,98.6,128,8.96,197.8
2016,5,3,8,16,37936,12.3,98.5,136,9.18,205.3
2016,5,3,8,17,37937,12.3,98.5,143,12.53,203.5
2016,5,3,8,18,37938,12.3,98.5,123,13.86,211.3
2016,5,3,8,19,37939,12.4,98.5,122,11.34,196.1
2016,5,3,8,20,37940,12.5,98.5,134,11.88,212.8
2016,5,3,8,21,37941,12.4,98.5,110,18.47,193.1
2016,5,3,8,22,37942,12.4,98.5,111,14.87,189.6
2016,5,3,8,23,37943,12.3,98.4,115,12.49,211.1
2016,5,3,8,24,37944,12.4,98.5,120,10.87,196.5
2016,5,3,8,25,37945,12.4,98.5,120,14.11,208.8
2016,5,3,8,26,37946,12.3,98.4,117,12.53,220.2
2016,5,3,8,27,37947,12.3,98.4,137,14.22,213.4
2016,5,3,8,28,37948,12.4,98.4,147,13.03,205.4
2016,5,3,8,29,37949,12.4,98.5,125,16.38,209.5
2016,5,3,8,30,37950,12.4,98.5,123,16.02,205.4
2016,5,3,8,31,37951,12.4,98.5,122,16.13,197
2016,5,3,8,32,37952,12.4,98.4,127,13.32,206.6
2016,5,3,8,33,37953,12.5,98.5,119,13.25,199.9
2016,5,3,8,34,37954,12.6,98.5,119,8.39,193.8
2016,5,3,8,35,37955,12.5,98.4,123,15.12,191.8
2016,5,3,8,36,37956,12.5,98.4,119,12.28,209.8
2016,5,3,8,37,37957,12.4,98.3,125,19.12,203.4
2016,5,3,8,38,37958,12.3,98.1,113,21.89,204.2
2016,5,3,8,39,37959,12.3,98.1,110,17.82,188
2016,5,3,8,40,37960,12.3,98.1,110,17.86,196.3
2016,5,3,8,41,37961,12.3,98.1,110,18.83,201.3
2016,5,3,8,42,37962,12.3,98.1,116,14.54,210.2
2016,5,3,8,43,37963,12.3,98.1,113,13.07,207
2016,5,3,8,44,37964,12.3,97.9,117,14.4,195.4
2016,5,3,8,45,37965,12.3,98,107,14.87,190.3
2016,5,3,8,46,37966,12.3,97.9,99,13.5,185.3
2016,5,3,8,47,37967,12.3,97.9,94,10.94,193.7
2016,5,3,8,48,37968,12.4,97.9,100,11.48,187.7
2016,5,3,8,49,37969,12.4,97.9,99,16.16,190.3
2016,5,3,8,50,37970,12.3,97.7,95,20.59,200.3
2016,5,3,8,51,37971,12.3,97.6,100,18.32,194.7
2016,5,3,8,52,37972,12.3,97.6,100,15.01,198.1
2016,5,3,8,53,37973,12.3,97.5,92,13.82,200.8
2016,5,3,8,54,37974,12.3,97.4,99,17.42,189.4
2016,5,3,8,55,37975,12.3,97.4,98,14.51,183.7
2016,5,3,8,56,37976,12.3,97.4,99,13.14,165.4
2016,5,3,8,57,37977,12.3,97.5,102,13.14,189.1
2016,5,3,8,58,37978,12.3,97.4,105,13.1,189.9
2016,5,3,8,59,37979,12.4,97.4,99,11.38,177.3
2016,5,3,9,0,37980,12.3,97.2,110,16.56,176.8
2016,5,3,9,1,37981,12.3,97.2,126,15.23,184.1
2016,5,3,9,2,37982,12.2,96.9,139,18.79,204.4
2016,5,3,9,3,37983,12.2,96.9,150,12.56,198.8
2016,5,3,9,4,37984,12.3,96.9,137,12.96,177.2
2016,5,3,9,5,37985,12.3,96.8,127,17.03,180.1
2016,5,3,9,6,37986,12.2,96.5,128,14.51,202.7
2016,5,3,9,7,37987,12.2,96.4,137,12.64,199.9
2016,5,3,9,8,37988,12.3,96.6,129,11.88,200.8
2016,5,3,9,9,37989,12.3,96.5,145,11.66,200.9
2016,5,3,9,10,37990,12.3,96.5,151,12.13,198.1
2016,5,3,9,11,37991,12.4,96.7,155,9.14,184.5
2016,5,3,9,12,37992,12.4,96.6,156,11.45,171.1
2016,5,3,9,13,37993,12.5,96.7,152,10.48,178.9
2016,5,3,9,14,37994,12.5,96.6,151,12.28,210.8
2016,5,3,9,15,37995,12.4,95.9,155,15.66,200.8
2016,5,3,9,16,37996,12.5,96.1,140,13.39,195.4
2016,5,3,9,17,37997,12.5,96.2,125,12.92,189.4
2016,5,3,9,18,37998,12.5,96.2,127,9.76,201
2016,5,3,9,19,37999,12.5,96.1,132,9.83,202
2016,5,3,9,20,38000,12.6,96.1,136,8.21,187
2016,5,3,9,21,38001,12.6,96,132,10.8,183.5
2016,5,3,9,22,38002,12.6,95.8,122,11.84,168.2
2016,5,3,9,23,38003,12.6,95.9,124,10.48,178
2016,5,3,9,24,38004,12.6,95.6,135,11.99,187.5
2016,5,3,9,25,38005,12.6,95.6,150,12.96,187.6
2016,5,3,9,26,38006,12.6,95.6,143,9.83,193.1
2016,5,3,9,27,38007,12.7,95.8,141,9.4,181.1
2016,5,3,9,28,38008,12.7,95.1,140,11.34,190.7
2016,5,3,9,29,38009,12.7,95.1,139,11.38,200.4
2016,5,3,9,30,38010,12.7,94.8,136,10.08,197.1
2016,5,3,9,31,38011,12.8,94.7,132,9.97,181.5
2016,5,3,9,32,38012,12.8,94.7,132,10.58,175.5
2016,5,3,9,33,38013,12.9,94.9,135,14.08,174.9
2016,5,3,9,34,38014,12.8,94.4,137,9.14,192.7
2016,5,3,9,35,38015,12.8,94.1,138,10.12,205.7
2016,5,3,9,36,38016,12.9,94.7,135,9.86,189.3
2016,5,3,9,37,38017,12.9,94.7,129,8.86,184.3
2016,5,3,9,38,38018,12.9,93.3,126,9.25,164.8
2016,5,3,9,39,38019,12.9,94,124,11.05,179.6
2016,5,3,9,40,38020,12.9,93.6,133,10.66,174.6
2016,5,3,9,41,38021,12.9,93.8,140,8.35,180.7
2016,5,3,9,42,38022,12.9,93.3,136,9.54,208.8
2016,5,3,9,43,38023,12.9,93.5,132,11.2,198.9
2016,5,3,9,44,38024,12.9,93.3,124,10.51,191
2016,5,3,9,45,38025,12.9,93.7,121,10.22,180.7
2016,5,3,9,46,38026,12.9,92.4,124,13.21,184.7
2016,5,3,9,47,38027,12.9,93,129,10.01,183.6
2016,5,3,9,48,38028,12.9,93.5,134,8.1,179.7
2016,5,3,9,49,38029,13,93.3,132,11.95,185.6
2016,5,3,9,50,38030,13,93,132,10.51,172.5
2016,5,3,9,51,38031,13.2,93.3,137,9.47,175.6
2016,5,3,9,52,38032,13.2,91.6,142,10.58,178.1
2016,5,3,9,53,38033,13.2,92.7,143,9.11,186.1
2016,5,3,9,54,38034,13.2,92.1,147,10.84,182.7
2016,5,3,9,55,38035,13.2,91.4,150,11.27,184.3
2016,5,3,9,56,38036,13.3,92.4,148,8.03,192.1
2016,5,3,9,57,38037,13.3,92.6,150,7.7,205.1
2016,5,3,9,58,38038,13.4,93,152,6.52,175.2
2016,5,3,9,59,38039,13.5,92.9,144,7.85,181.9
2016,5,3,10,0,38040,13.5,91.7,149,10.91,182.7
2016,5,3,10,1,38041,13.5,91.8,160,12.2,191.4
2016,5,3,10,2,38042,13.5,92.1,160,11.2,172.5
2016,5,3,10,3,38043,13.5,92.7,162,8.17,188.2
2016,5,3,10,4,38044,13.5,91.6,159,9.29,200.4
2016,5,3,10,5,38045,13.6,91.4,152,8.6,177.3
2016,5,3,10,6,38046,13.6,91.7,145,9.61,173
2016,5,3,10,7,38047,13.5,90.3,147,11.16,191.4
2016,5,3,10,8,38048,13.5,90.9,151,10.66,192.8
2016,5,3,10,9,38049,13.5,91.6,149,10.98,181.2
2016,5,3,10,10,38050,13.5,90.8,148,9.76,192.7
2016,5,3,10,11,38051,13.5,90.6,144,9.58,187.3
2016,5,3,10,12,38052,13.5,90.7,140,8.68,178.5
2016,5,3,10,13,38053,13.5,91.4,142,8.86,179.6
2016,5,3,10,14,38054,13.6,92,156,10.22,172.4
2016,5,3,10,15,38055,13.5,90.5,174,8.96,184.2
2016,5,3,10,16,38056,13.6,90.3,184,8.5,175.6
2016,5,3,10,17,38057,13.6,90,182,8.46,177.6
2016,5,3,10,18,38058,13.7,90.7,169,6.8,169.6
2016,5,3,10,19,38059,13.7,90.2,162,8.32,185.6
2016,5,3,10,20,38060,13.7,89,159,9.83,195.7
2016,5,3,10,21,38061,13.8,89.4,158,9.36,185.1
2016,5,3,10,22,38062,13.8,88.4,157,8.39,171.9
2016,5,3,10,23,38063,13.8,90.1,156,5.98,168.8
2016,5,3,10,24,38064,13.9,91,152,5.08,159.5
2016,5,3,10,25,38065,13.8,89.4,150,7.06,155.2
2016,5,3,10,26,38066,13.8,89.2,149,8.03,172.2
2016,5,3,10,27,38067,13.9,89.6,154,6.73,180.4
2016,5,3,10,28,38068,13.9,87.9,170,6.34,174.2
2016,5,3,10,29,38069,13.9,88.1,195,8.06,171
2016,5,3,10,30,38070,13.9,88.4,215,8.46,166.3
2016,5,3,10,31,38071,13.9,87.5,226,8.39,154.7
2016,5,3,10,32,38072,13.9,88.1,235,6.55,161.7
2016,5,3,10,33,38073,14.1,89.8,237,7.45,183.8
2016,5,3,10,34,38074,14.1,89,225,8.17,178.5
2016,5,3,10,35,38075,14.1,87.7,206,11.3,197.8
2016,5,3,10,36,38076,14.1,88.4,196,11.48,188.1
2016,5,3,10,37,38077,14.1,87.4,198,10.01,166.9
2016,5,3,10,38,38078,14.1,88,214,9.65,160.2
2016,5,3,10,39,38079,14.1,86.6,219,9.22,164.8
2016,5,3,10,40,38080,14.1,87.3,224,8.68,160.7
2016,5,3,10,41,38081,14.1,87.3,237,8.89,159.1
2016,5,3,10,42,38082,14.1,88.7,241,7.85,160.9
2016,5,3,10,43,38083,14.1,85.7,226,6.95,151.6
2016,5,3,10,44,38084,14.1,85.7,210,7.09,168.1
2016,5,3,10,45,38085,14.1,85.1,200,9.18,158.3
2016,5,3,10,46,38086,14.1,86,197,7.16,138.7
2016,5,3,10,47,38087,14.1,87.4,199,8.17,157.9
2016,5,3,10,48,38088,14.1,85,200,10.73,145.8
2016,5,3,10,49,38089,14.2,88.1,196,8.75,139.5
2016,5,3,10,50,38090,14.2,87.5,194,9.22,140.9
2016,5,3,10,51,38091,14.2,87.6,198,8.21,153.6
2016,5,3,10,52,38092,14.2,86.5,199,7.06,169.6
2016,5,3,10,53,38093,14.3,88.2,198,5.36,171.1
2016,5,3,10,54,38094,14.3,86.2,198,7.56,189.6
2016,5,3,10,55,38095,14.4,86.9,199,6.88,187.3
2016,5,3,10,56,38096,14.4,86.6,200,7.24,182.9
2016,5,3,10,57,38097,14.4,86.1,200,6.91,175.6
2016,5,3,10,58,38098,14.5,88.7,198,5.33,169.1
2016,5,3,10,59,38099,14.5,85.7,193,6.08,171.4
2016,5,3,11,0,38100,14.5,85.8,193,6.55,164.9
2016,5,3,11,1,38101,14.5,83.4,197,8.03,175.5
2016,5,3,11,2,38102,14.5,84.4,200,7.27,160
2016,5,3,11,3,38103,14.5,85.6,204,7.99,192
2016,5,3,11,4,38104,14.5,84.7,206,10.66,208.5
2016,5,3,11,5,38105,14.5,85.2,205,9.86,188.4
2016,5,3,11,6,38106,14.5,84.8,207,13.14,182.3
2016,5,3,11,7,38107,14.5,85,214,9.72,173.5
2016,5,3,11,8,38108,14.5,83.8,220,8.57,172.1
2016,5,3,11,9,38109,14.5,85.1,222,7.49,156.8
2016,5,3,11,10,38110,14.5,87.1,228,5,128.7
2016,5,3,11,11,38111,14.5,85.9,234,5.15,135.9
2016,5,3,11,12,38112,14.5,87.9,240,5.72,143.4
2016,5,3,11,13,38113,14.5,86.8,243,6.44,144.5
2016,5,3,11,14,38114,14.5,86.3,239,6.98,141.5
2016,5,3,11,15,38115,14.5,84.1,230,6.8,164.3
2016,5,3,11,16,38116,14.5,85,222,11.09,157.7
2016,5,3,11,17,38117,14.6,85.6,219,7.78,172.4
2016,5,3,11,18,38118,14.6,84.5,222,8.75,173.7
2016,5,3,11,19,38119,14.6,83.9,224,6.37,160.2
2016,5,3,11,20,38120,14.7,83.5,224,4.43,175.5
2016,5,3,11,21,38121,14.8,85,227,5,181.7
2016,5,3,11,22,38122,15,84.2,239,7.52,176.9
2016,5,3,11,23,38123,15,83.4,253,5.98,186.8
2016,5,3,11,24,38124,15,83.8,265,4.39,200.7
2016,5,3,11,25,38125,15.2,86.4,270,5.65,168.9
2016,5,3,11,26,38126,15.1,82.2,266,5.69,121.6
2016,5,3,11,27,38127,15,81.9,254,6.01,151.9
2016,5,3,11,28,38128,15,80.2,240,5.51,162.2
2016,5,3,11,29,38129,15.1,84.9,228,3.92,149.7
2016,5,3,11,30,38130,15.1,83.7,220,3.92,162.8
2016,5,3,11,31,38131,15.1,82.4,212,5.44,152.9
2016,5,3,11,32,38132,15,81.5,209,5.18,144.7
2016,5,3,11,33,38133,14.8,81.4,210,5.26,139.7
2016,5,3,11,34,38134,15,82.9,215,6.88,171.6
2016,5,3,11,35,38135,15,84,224,5.72,180
2016,5,3,11,36,38136,15,81,237,6.37,179.9
2016,5,3,11,37,38137,15.1,82.2,252,5.58,191
2016,5,3,11,38,38138,15.1,81.2,269,8.42,189.2
2016,5,3,11,39,38139,15.1,82.9,290,7.31,196.7
2016,5,3,11,40,38140,15.1,82.1,319,8.28,209
2016,5,3,11,41,38141,15.1,80.6,349,4.54,201.3
2016,5,3,11,42,38142,15.2,81.2,363,4.5,203.8
2016,5,3,11,43,38143,15.2,80.9,366,4.72,194.7
2016,5,3,11,44,38144,15.2,81.9,320,4.9,180.7
2016,5,3,11,45,38145,15.2,81.1,317,6.98,193.3
2016,5,3,11,46,38146,15.2,81.3,313,6.66,201.8
2016,5,3,11,47,38147,15.3,81,301,7.67,194.8
2016,5,3,11,48,38148,15.2,79.4,287,6.84,187.9
2016,5,3,11,49,38149,15.3,79.8,277,6.23,187.4
2016,5,3,11,50,38150,15.3,80.1,271,4.21,211.6
2016,5,3,11,51,38151,15.2,81.7,268,4.68,216.6
2016,5,3,11,52,38152,15.3,81.2,271,6.52,195
2016,5,3,11,53,38153,15.2,80.4,277,6.59,230.2
